YEAR,COUNTRY,LOCATION,LATITUDE,LONGITUDE,WAVE_HEIGHT,FATALITIES,DAMAGE_USD_MILLIONS
2011,JAPAN,HOKKAIDO PREFECTURE,43.341556,145.758472,1.68,,
2011,JAPAN,HOKKAIDO PREFECTURE,41.772444,140.722194,1.69,,
2011,JAPAN,"AOMORI PREFECTURE, TOHOKU REGION",40.527014,141.546806,1.7,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.435333,141.238194,1.71,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.018639,140.888389,1.73,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.120472,140.905083,1.74,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.126306,140.886611,1.77,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.229057,140.985352,1.8,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.428389,141.251528,1.8,,
2011,JAPAN,"FUKUSHIMA PREFECTURE, TOHOKU REGION",36.944078,140.911706,1.82,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.10525,140.911667,1.84,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.026139,140.88275,2.19,,
2011,JAPAN,HOKKAIDO PREFECTURE,42.520167,140.775389,2.21,,
2011,JAPAN,HOKKAIDO PREFECTURE,42.132771,142.873509,2.21,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.096028,140.921861,2.24,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.106861,140.904417,2.24,,
2011,JAPAN,HOKKAIDO PREFECTURE,41.769694,140.725222,2.25,,
2011,JAPAN,HOKKAIDO PREFECTURE,42.63,141.622139,2.26,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.157556,140.899694,2.27,,
2011,ECUADOR,"PUNTA ESTRADA, SANTA CRUZ ISLAND",-0.75358333,-90.31141667,2.36,,
2011,ECUADOR,"PUNTA ESTRADA, SANTA CRUZ ISLAND",-0.7538,-90.31193333,1.5,,
2011,ECUADOR,"BLACK TURTLE COVE, SANTA CRUZ IS",-0.49781667,-90.32528333,0.83,,
2011,ECUADOR,"LAS BACHAS, SANTA CRUZ ISLAND",-0.49363333,-90.3388,2.02,,
2011,ECUADOR,"LAS BACHAS, SANTA CRUZ ISLAND",-0.49261667,-90.33771667,1.44,,
2011,ECUADOR,"LAS BACHAS, SANTA CRUZ ISLAND",-0.49368333,-90.3442,2.05,,
2011,ECUADOR,"LAS BACHAS, SANTA CRUZ ISLAND",-0.49323333,-90.34138333,1.12,,
2011,ECUADOR,"BALTRA CHANNEL, SANTA CRUZ ISLAND",-0.48776667,-90.2804,1.63,,
2011,ECUADOR,"PUERTO AYORA, SANTA CRUZ ISLAND",-0.74678333,-90.3116,2.81,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",37.916417,140.918389,9.55,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.169306,140.957111,9.7,,
2011,JAPAN,"IWATE PREFECTURE, TOHOKU REGION",40.182722,141.803472,9.99,,
2011,JAPAN,"IBARAKI PREFECTURE, KANTO REGION",35.835861,140.763556,10.1,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.690722,141.4895,10.17,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.408528,141.257278,10.3,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",37.908028,140.913972,10.37,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.051472,140.920917,10.86,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.218722,140.985583,10.93,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.695639,141.480444,11.3,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.859972,141.620889,11.62,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.835861,141.620944,11.69,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.764361,141.502611,11.96,,
2011,JAPAN,"IWATE PREFECTURE, TOHOKU REGION",38.952111,141.725,12.18,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.052667,140.920833,12.2,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.036861,140.892444,1.85,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.008,140.884472,1.88,,
2011,JAPAN,HOKKAIDO PREFECTURE,42.588861,140.47525,1.89,,
2011,JAPAN,"FUKUSHIMA PREFECTURE, TOHOKU REGION",36.944078,140.911706,1.92,,
2011,JAPAN,"FUKUSHIMA PREFECTURE, TOHOKU REGION",36.944053,140.911578,1.99,,
2011,JAPAN,HOKKAIDO PREFECTURE,43.286306,145.583444,2.01,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.448446,141.293375,2.14,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.446243,141.291268,2.17,,
2011,JAPAN,"FUKUSHIMA PREFECTURE, TOHOKU REGION",37.052028,140.963083,2.2,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.162645,140.905883,2.25,,
2011,JAPAN,"IWATE PREFECTURE, TOHOKU REGION",39.209667,141.886361,17.37,,
2011,JAPAN,"IWATE PREFECTURE, TOHOKU REGION",40.103694,141.825361,18.08,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.685972,141.455111,18.3,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.813972,141.559611,19.04,,
2011,JAPAN,"IWATE PREFECTURE, TOHOKU REGION",40.103639,141.82525,19.08,,
2011,JAPAN,"IWATE PREFECTURE, TOHOKU REGION",39.8525,141.969111,19.53,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.793417,141.527389,19.86,,
2011,JAPAN,"IWATE PREFECTURE, TOHOKU REGION",39.84625,141.973361,20.43,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.439278,141.527389,21.21,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.335389,141.090333,2.36,,
2011,JAPAN,"FUKUSHIMA PREFECTURE, TOHOKU REGION",36.898015,140.799807,2.39,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.386528,141.106806,2.39,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.524194,141.412194,2.41,,
2011,JAPAN,"MIYAGI PREFECTURE, TOHOKU REGION",38.163417,140.915194,2.42,,
2011,JAPAN,HOKKAIDO PREFECTURE,43.329083,145.697528,2.45,,
2011,ECUADOR,"EL GARRAPATERO, SANTA CRUZ ISLAND",-0.69386667,-90.22103333,3.34,,
2011,ECUADOR,"EL GARRAPATERO, SANTA CRUZ ISLAND",-0.69426667,-90.22088333,2.35,,
2011,ECUADOR,"EL GARRAPATERO, SANTA CRUZ ISLAND",-0.6942,-90.2206,3.15,,
2011,ECUADOR,"PUNTA ESTRADA, SANTA CRUZ ISLAND",-0.75135,-90.31048333,2.14,,
2011,ECUADOR,"PUNTA ESTRADA, SANTA CRUZ ISLAND",-0.75348333,-90.3114,1.98,,
2011,USA," MANUKA-WEST BEACH, HAWAII, HI",19.08486,-155.90709,1.74,,
2011,USA," MANUKA-WEST BEACH, HAWAII, HI",19.084864,-155.907473,1.74,,
2011,USA," LAUPAHOEHOE, HAWAII, HI",19.993527,-155.240008,1.85,,
2011,USA," LAUPAHOEHOE, HAWAII, HI",19.993577,-155.239875,1.85,,
2011,USA,"KIHOLO BAY, HAWAII, HI",19.85434,-155.92051,1.9,,
2011,USA," PUAKO 1, HAWAII, HI",19.971144,-155.841697,1.91,,
2011,USA," PUAKO 1, HAWAII, HI",19.97158,-155.84195,1.91,,
2011,USA," PUAKO 2, HAWAII, HI",19.967655,-155.848111,1.91,,
2011,USA," PUAKO 2, HAWAII, HI",19.96812,-155.84807,1.91,,
2011,USA," KEAUHOU BAY, HAWAII, HI",19.560733,-155.961944,1.93,,
2011,USA," KEAUHOU BAY, HAWAII, HI",19.561152,-155.962767,1.93,,
2011,USA," KAHALUU BEACH PARK , HAWAII, HI",19.578553,-155.966627,1.95,,
2011,USA," KAHALUU BEACH PARK , HAWAII, HI",19.57897,-155.9673,1.95,,
2011,USA,"HANAMAULU BAY, CENTER, KAUAI, HI",21.961111,-159.349722,1.83,,
2011,USA,"MOKUOLA-COCONUT IS , HILO, HAWAII",19.729225,-155.068166,1.24,,
2011,USA,"KAWA, HAWAII, HI",19.113761,-155.5247,1.51,,
2011,USA,"KAWA , HAWAII, HI",19.11349,-155.52467,1.51,,
2011,USA,"KIHOLO BAY , HAWAII, HI",19.855152,-155.923015,1.52,,
2011,USA,"KIHOLO BAY , HAWAII, HI",19.85619,-155.923414,1.52,,
2011,USA," NAPOOPOO , HAWAII, HI",19.470968,-155.922052,1.54,,
2011,USA," NAPOOPOO , HAWAII, HI",19.47112,-155.92204,1.54,,
2011,USA," HILO-BAY FRONT , HAWAII, HI",19.723427,-155.071812,1.67,,
2011,USA," HILO-BAY FRONT , HAWAII, HI",19.72384,-155.07183,1.67,,
2011,USA," HILO-BAY FRONT , HAWAII, HI",19.72332,-155.071436,1.67,,
2011,USA," HILO-BAY FRONT , HAWAII, HI",19.72355,-155.071507,1.67,,
2011,USA," MANINI BEACH RD, HAWAII, HI",19.470392,-155.920654,1.26,,
2011,USA," MANINI BEACH RD, HAWAII, HI",19.47121,-155.92064,1.26,,
2011,USA,"W. LIPOA RD, S SIDE, MAUI, HI",20.7476,-156.4552,1.52,,
2011,USA,"KULANIHAKOI RD, KIHEI, MAUI, HI",20.76159,-156.4565,2.13,,
2011,USA,"KUEPOLCPO PARK (N KIHEI), MAUI, HI",20.76545,-156.45738,1.52,,
2011,USA,"LA PEROUSE, MAUI, HI",20.599536,-156.419911,2.44,,
2011,USA,"KANAHENA COVE, AHIHI BAY, MAUI, HI",20.6184,-156.4367,1.83,,
2011,USA,"7299 MAKENA ALANUI DR., MAUI, HI",20.6519,-156.43872,1.22,,
2011,USA,"MAALAEA HARBOR, MAUI, HI",20.79444,-156.51417,0.61,,
2011,USA,"AHULI BEACH, HONOKOHAU, HAWAII, HI",19.6672,-156.02785,1.83,,
2011,USA,"S OF POND, N END K-HNHP, HAWAII, HI",19.686367,-156.03268,1.83,,
2011,USA,"SOUTH OF WAWALOLO BEACH, HAWAII, HI",19.712667,-156.048817,2.44,,
2011,USA,"FRONT 46 PUAKO BEACH RD, HAWAII, HI",19.969467,-155.844217,2.13,,
2011,USA,"PUAKO SWALE, BOAT RAMP, HAWAII, HI",19.972083,-155.832167,2.13,,
2011,USA,"PUAKO BOAT RAMP, HAWAII, HI",19.974066,-155.8315,1.83,,
2011,USA,"KAWAIHAE MAIN HARBOR, HAWAII, HI",20.031833,-155.8255,1.22,,
2011,USA,"NEW KAWAIHAE BOAT HRBR, HAWAII, HI",20.029467,-155.829183,3.05,,
2011,USA,"SE OF KAWAIHAE BOAT HRBR,HAWAII, HI",20.02795,-155.8265,1.52,,
2011,USA,"HILO-PAUAHI ST., HAWAII, HI",19.72315,-155.078083,2.13,,
2011,USA,"HILO-NEAR SUISAN, HAWAII, HI",19.725917,-155.06995,1.52,,
2011,USA,"MOKUOLA-COCONUT IS, HILO, HAWAII",19.7303,-155.0687,1.22,,
2011,USA,"OPIHIKAU, HAWAII, HI",19.42505,-154.882917,2.13,,
2011,USA,"APUA POINT, HAWAII, HI",19.25785,-155.1934,1.83,,
2011,USA,"APUA POINT, HAWAII, HI",19.25865,-155.1948,1.52,,
2011,USA,"PUNALUU, HAWAII, HI",19.135733,-155.504817,2.44,,
2011,USA,"NAPOOPOO, HAWAII, HI",19.470383,-155.921183,4.88,,
2011,USA,"KEAHOU BAY, HAWAII, HI",19.56125,-155.96215,4.27,,
2011,USA," WAILOA BOAT LAUNCH , HAWAII, HI",19.72088,-155.0714,0.74,,
2011,USA," MILOLII , HAWAII, HI",19.182432,-155.906864,1.2,,
2011,USA," MILOLII , HAWAII, HI",19.182734,-155.907084,1.2,,
2011,USA,"MOKUOLA-COCONUT IS, HILO, HAWAII",19.730275,-155.068604,1.24,,
2011,USA,"MOKUOLA-COCONUT IS, HILO, HAWAII",19.730449,-155.06852,1.24,,
2011,USA,"MOKUOLA-COCONUT IS , HILO, HAWAII",19.729186,-155.068324,1.24,,
2011,USA,"HONOKOHAU BAY, HAWAII, HI",19.686729,-156.031898,2.02,,
2011,USA,"KIHOLO BAY, HAWAII, HI",19.854576,-155.921901,2.13,,
2011,USA," PUNALUU, HAWAII, HI",19.13591,-155.50401,2.23,,
2011,USA," PUNALUU, HAWAII, HI",19.13591,-155.504501,2.23,,
2011,USA," KAALUALU BAY, HAWAII, HI",18.970913,-155.613497,2.26,,
2011,USA," KAALUALU BAY, HAWAII, HI",18.970504,-155.61339,2.26,,
2011,USA," KAALUALU BAY, HAWAII, HI",18.968677,-155.610938,2.26,,
2011,USA," KAALUALU BAY, HAWAII, HI",18.96851,-155.61103,2.26,,
2011,USA," KAALUALU BAY, HAWAII, HI",18.970301,-155.611157,2.26,,
2011,USA," KAALUALU BAY, HAWAII, HI",18.96888,-155.61194,2.26,,
2011,USA," KAPOHO BEACH LOTS, HAWAII, HI",19.502001,-154.813422,2.27,,
2011,USA," KAPOHO BEACH LOTS, HAWAII, HI",19.50192,-154.8133,2.27,,
2011,USA," PUNALUU, HAWAII, HI",19.136955,-155.503768,2.35,,
2011,USA," PUNALUU, HAWAII, HI",19.136299,-155.503559,2.35,,
2011,USA," ANAEHOOMALU-WAIKOLOA,HAWAII, HI",19.913136,-155.888326,2.4,,
2011,USA," ANAEHOOMALU-WAIKOLOA,HAWAII, HI",19.913378,-155.888425,2.4,,
2011,USA," HONUAPO-WHITTINGTON, HAWAII, HI",19.085816,-155.549755,2.49,,
2011,USA," HONUAPO-WHITTINGTON, HAWAII, HI",19.085629,-155.549526,2.49,,
2011,USA," KAILUA PIER, HAWAII, HI",19.63846,-155.997949,2.55,,
2011,USA," KAILUA PIER, HAWAII, HI",19.638456,-155.997845,2.55,,
2011,USA," KEALAKEKUA BAY, HAWAII, HI",19.47583,-155.918654,2.64,,
2011,USA," MAHUKONA PARK, HAWAII, HI",20.183807,-155.90007,2.66,,
2011,USA," MAHUKONA PARK, HAWAII, HI",20.183807,-155.900296,2.66,,
2011,USA,"KIHOLO BAY, HAWAII, HI",19.854709,-155.922486,2.88,,
2011,USA," MAHAIULA-KONA COAST, HAWAII, HI",19.780845,-156.040607,2.91,,
2011,USA," KINGS LANDING, KEAUKAHA,HAWAII, HI",19.734813,-155.008923,2.26,,
2011,USA," KINGS LANDING, KEAUKAHA,HAWAII, HI",19.73514,-155.009068,2.26,,
2011,USA," MAHAIULA-KONA COAST, HAWAII, HI",19.781774,-156.040776,2.91,,
2011,USA," NINOLE-PUNALUU, HAWAII, HI",19.130471,-155.509501,2.92,,
2011,USA," NINOLE-PUNALUU, HAWAII, HI",19.130481,-155.509061,2.92,,
2011,ECUADOR,"PUERTO AYORA, SANTA CRUZ ISLAND",-0.74285,-90.3112,2.01,,
2011,ECUADOR,"PUERTO AYORA, SANTA CRUZ ISLAND",-0.74428333,-90.31205,2.69,,
2011,USA,"MCDONALDS KAMEHAMEHA AVE, MAUI, HI",20.887917,-156.4639,2.44,,
2011,FRENCH POLYNESIA,"AAKAPA, NUKU HIVA",-8.81433,-140.13077,2.65,,
2011,FRENCH POLYNESIA,"HATIHEU 1, NUKU HIVA",-8.82953,-140.08447,3.53,,
2011,FRENCH POLYNESIA,"ANAHO 1, NUKU HIVA",-8.82443,-140.06723,3.26,,
2011,ECUADOR,"PUERTO AYORA, SANTA CRUZ ISLAND",-0.74723333,-90.3126,2.44,,
2011,ECUADOR,"PUERTO AYORA, SANTA CRUZ ISLAND",-0.74268333,-90.30981667,2.56,,
2011,USA," KEAUHOU BAY, HAWAII, HI",19.562785,-155.962334,2.95,,
2011,USA," KEAUHOU BAY, HAWAII, HI",19.562432,-155.962398,2.95,,
2011,USA," MANUKA BAY-SIDE OF BAY, HAWAII, HI",19.079374,-155.902113,3.03,,
2011,USA," MANUKA BAY-SIDE OF BAY, HAWAII, HI",19.07907,-155.90229,3.03,,
2011,USA," KEEI BEACH, HAWAII, HI",19.460057,-155.925124,3.04,,
2011,USA," KEEI BEACH, HAWAII, HI",19.460379,-155.925396,3.04,,
2011,USA," HOOKENA BEACH PARK, HAWAII, HI",19.380026,-155.897771,3.09,,
2011,USA," HOOKENA BEACH PARK, HAWAII, HI",19.379461,-155.897736,3.09,,
2011,USA," OLD AIRPORT, HAWAII, HI",19.643561,-156.010679,3.11,,
2011,USA," OLD AIRPORT, HAWAII, HI",19.643327,-156.010842,3.11,,
2011,USA," KAILUA PIER, HAWAII, HI",19.63966,-155.99731,3.15,,
2011,USA," KAILUA PIER, HAWAII, HI",19.63966,-155.997137,3.15,,
2011,USA," PUNALUU, HAWAII, HI",19.136194,-155.503185,3.36,,
2011,USA," PUNALUU, HAWAII, HI",19.136103,-155.503376,3.36,,
2011,USA," KEAUHOU BAY, HAWAII, HI",19.561933,-155.961808,3.43,,
2011,USA," KEAUHOU BAY, HAWAII, HI",19.561778,-155.962257,3.43,,
2011,USA," MANUKA BAY-SIDE OF BAY, HAWAII, HI",19.078314,-155.904673,3.55,,
2011,USA," MANUKA BAY-SIDE OF BAY, HAWAII, HI",19.077908,-155.904718,3.55,,
2011,USA," HANALUA-SOUTH PT REGION,HAWAII, HI",18.918523,-155.664706,3.69,,
2011,USA," HANALUA-S POINT REGION, HAWAII, HI",18.918505,-155.664202,3.69,,
2011,USA," KEALAKEKUA BAY, HAWAII, HI",19.47152,-155.91994,4.0,,
2011,USA," NAPOOPOO OLD PIER, HAWAII, HI",19.473874,-155.91907,4.09,,
2011,USA," NAPOOPOO OLD PIER, HAWAII, HI",19.473734,-155.919659,4.09,,
2011,USA," NAPOOPOO OLD PIER, HAWAII, HI",19.473777,-155.919212,4.09,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.83009,-155.98988,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82942,-155.99123,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82899,-155.99175,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82878,-155.99152,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82861,-155.99139,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82815,-155.99296,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82789,-155.99265,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82765,-155.99353,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.82758,-155.99347,4.19,,
2011,USA," HUALLAI FOUR SEASONS, HAWAII, HI",19.8272,-155.99323,4.19,,
2011,USA," HONOMALINO BAY, HAWAII, HI",19.17267,-155.9073,4.8,,
2011,USA," KEALAKEKUA BAY, HAWAII, HI",19.47069,-155.92112,5.35,,
2011,JAPAN,OFUNATO,39.017,141.75,0.08,,
2011,USA,"NIKOLSKI, AK",52.9406,-168.871,0.1,,
2011,USA,"SAINT PAUL ISLAND, AK",57.125,-170.275,0.09,,
2011,USA,"ADAK, SWEEPER COVE, AK",51.863,-176.632,0.06,,
2011,USA,"NAWILIWILI, KAUAI, HI",21.927,-159.36,0.04,,
2011,USA TERRITORY,MIDWAY ISLANDS,28.215,-177.361,0.04,,
2011,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.06,,
2011,USA,"AKUTAN, AK",54.133,-165.778,0.04,,
2011,UK,"NEWLYN, CORNWALL, ENGLAND",50.1,-5.5536,0.2,,
2011,UK,"PLYMOUTH, DEVON, ENGLAND",50.3964,-4.1386,0.3,,
2011,UK,"PORTSMOUTH, HAMPSHIRE, ENGLAND",50.7667,-1.0833,0.4,,
2011,FRENCH POLYNESIA,"PAPEETE, TAHITI",-17.5331,-149.5726,0.06,,
2011,USA,"NAWILIWILI, KAUAI, HI",21.927,-159.36,0.09,,
2011,PHILIPPINES,MANILA,14.604,120.982,0.05,,
2011,NEW ZEALAND,LOTTIN POINT,-37.5503,178.159,0.22,,
2011,COOK ISLANDS,PENRHYN,-9.008,-158.037,0.02,,
2011,"MARSHALL ISLANDS, REP. OF","KWAJALEIN, MARSHALL ISLANDS",8.733,167.733,0.02,,
2011,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.06,,
2011,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.05,,
2011,PHILIPPINES,LEGASPI,13.15,123.75,0.03,,
2011,USA,"ARENA COVE, CA",38.914,-123.711,0.06,,
2011,CHILE,CORRAL,-39.8783,-73.4228,0.07,,
2011,NEW ZEALAND,"RAOUL ISLAND, BOAT COVE",-29.28,-177.8944,0.99,,
2011,ECUADOR,SANTA CRUZ ISLAND,-0.7533,-90.3117,0.15,,
2011,FRENCH POLYNESIA,HUAHINE,-16.7216,-151.0324,0.06,,
2011,NEW ZEALAND,"KOROTITI BAY, GREAT BARRIER ISLAND",-36.189,175.489,0.24,,
2011,COOK ISLANDS,RAROTONGA,-21.2,-159.783,0.17,,
2011,FIJI,"SUVA, KING'S WHARF",-18.133,178.427,0.04,,
2011,NEW ZEALAND,"RAOUL ISLAND, FISHING ROCK",-29.251,-177.9038,1.2,,
2011,PERU,CALLAO LA PUNTA,-12.069,-77.1668,0.15,,
2011,PERU,ATICO,-16.209,-73.622,0.05,,
2011,ECUADOR,BALTRA ISLAND,-0.433,-90.283,0.06,,
2011,CHILE,COQUIMBO,-29.95,-71.3353,0.14,,
2011,VANUATU,"PORT VILA, EFATE ISLAND",-17.7553,168.3077,0.07,,
2011,JAPAN,OFUNATO,39.017,141.75,0.09,,
2011,NORWAY,LYSEBOTN,59.05,6.6667,1.5,,
2011,NEW CALEDONIA,OUINNE,-21.9829,166.6833,0.14,,
2011,VANUATU,"PORT VILA, EFATE ISLAND",-17.7553,168.3077,0.18,,
2011,NEW CALEDONIA,HIENGHENE,-20.6929,164.9422,0.1,,
2011,VANUATU,LUGANVILLE,-15.5156,167.1886,0.07,,
2011,USA,"ATKA ISLAND, AK",52.2316,-174.172,0.06,,
2011,NEW ZEALAND,"RAOUL ISLAND, FISHING ROCK",-29.251,-177.9038,0.14,,
2011,NEW ZEALAND,"RAOUL ISLAND, BOAT COVE",-29.28,-177.8944,0.1,,
2012,VANUATU,"PORT VILA, EFATE ISLAND",-17.7553,168.3077,0.08,,
2012,JAPAN,HANASAKI,43.2781,145.5678,0.06,,
2012,JAPAN,HACHINOHE,40.533,141.533,0.2,,
2012,MEXICO,ACAPULCO,16.833,-99.917,0.2,,
2012,MEXICO,LAZARO CARDENAS,18.04,-102.21,0.07,,
2012,INDIA,"D23327 BPR, BAY OF BENGAL",6.255,88.792,0.05,,
2012,THAILAND,"D23401 BPR, 600 NM W-NW OF PHUKET",8.905,88.54,0.05,,
2012,MAURITIUS,"RODRIGUES ISLAND, PORT MATHURIN",-19.683,63.417,0.22,,
2012,MAURITIUS,PORT LOUIS HARBOUR,-20.1573,57.5041,0.17,,
2012,REUNION (FRENCH TERRITORY),REUNION,-20.935,55.2847,0.05,,
2012,AUSTRALIA,CAPE CUVIER,-24.22,113.3975,0.02,,
2012,BANGLADESH,CHITTAGONG,22.2667,91.8167,0.23,,
2012,MYANMAR (BURMA),SITTWE,20.15,92.9,0.08,,
2012,MALDIVES,"HANIMAADHOO, HAA DHAALU",6.767,73.167,0.18,,
2012,THAILAND,"D23401 BPR, 600 NM W-NW OF PHUKET",8.905,88.54,0.04,,
2012,INDIA,"D23327 BPR, BAY OF BENGAL",6.255,88.792,0.03,,
2012,SEYCHELLES,"POINTE LA RUE, MAHE ISLAND",-4.683,55.517,0.1,,
2012,INDONESIA,ENGGANO ISLAND,-5.4271,102.377289,0.22,,
2012,MALDIVES,MALE,4.18,73.52,0.21,,
2012,MALDIVES,GAN,-0.7,73.167,0.04,,
2012,MALDIVES,"HANIMAADHOO, HAA DHAALU",6.767,73.167,0.23,,
2012,INDONESIA,"PADANG, SUMATRA",-0.95,100.3667,0.09,,
2012,THAILAND,KO TAPHAO NOI,7.8167,98.4167,0.05,,
2012,INDONESIA,ENGGANO ISLAND,-5.4271,102.377289,0.14,,
2012,SRI LANKA,TRINCOMALEE,8.567,81.233,0.11,,
2012,INDONESIA,"TELUKDALAM, SUMATRA",0.565796,97.820721,0.24,,
2012,AUSTRALIA,COCOS ISLAND (KEELING),-12.117,96.883,0.08,,
2012,INDONESIA,"SABANG, SUMATRA",5.826,95.347,0.37,,
2012,INDONESIA,"MEULABOH PORT, SUMATRA",4.129,96.129,1.08,,
2012,NEW CALEDONIA,LIFOU ISLAND,-20.919,167.279,0.05,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2348,-88.76,2.1,,
2012,MEXICO,"D43413 BPR, 360 NM SW ACAPULCO",10.84,-100.085,0.01,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2325,-88.7494,2.3,,
2012,EL SALVADOR,LA UNION,13.333,-87.817,0.03,,
2012,EL SALVADOR,ACAJUTLA,13.5739,-89.8383,0.1,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2107,-88.6268,1.7,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.1953,-88.5622,3.7,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.1907,-88.5433,5.3,,
2012,NEW ZEALAND,LOTTIN POINT,-37.5503,178.159,0.06,,
2012,CHILE,VALPARAISO,-33.033,-71.633,0.06,,
2012,CHILE,SAN ANTONIO,-33.5833,-71.6189,0.02,,
2012,CHILE,JUAN FERNANDEZ ISLANDS ,-33.636017,-78.829881,0.07,,
2012,CHILE,EASTER ISLAND,-27.15,-109.45,0.2,,
2012,ECUADOR,LA LIBERTAD,-2.23,-80.9,0.18,,
2012,ECUADOR,SANTA CRUZ ISLAND,-0.7533,-90.3117,0.2,,
2012,ECUADOR,BALTRA ISLAND,-0.433,-90.283,0.36,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2349,-88.76,1.9,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.231,-88.7447,3.5,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.231,-88.7453,3.5,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2274,-88.7252,3.0,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2274,-88.7253,2.7,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2234,-88.6997,3.2,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.195,-88.5623,5.6,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2101,-88.627,4.5,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2319,-88.7494,2.7,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2339,-88.7593,4.1,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2315,-88.7495,4.8,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2226,-88.6941,2.1,,
2012,EL SALVADOR,PENINSULA SAN JUAN DEL GOZO,13.2198,-88.672,3.2,,
